"","Trajectory","frame","x","y","z"
"4751",1293,7152,13.81,57.24,1
"4752",1294,7152,22.11,57,1
"4753",1294,7153,20.98,58.79,1
"4754",1294,7154,21.95,58.12,1
"4755",1294,7155,21.22,58.82,1
"4756",1295,7158,60.64,51.98,1
"4757",1295,7159,59.77,51.99,1
"4758",1296,7161,22.95,55.81,1
"4759",1296,7162,22.84,55.66,1
"4760",1296,7163,23.31,55.12,1
"4761",1296,7164,23.39,56.18,1
"4762",1296,7165,24.42,57.13,1
"4763",1296,7166,24.97,58.32,1
"4764",1297,7161,51.38,79.94,1
"4765",1297,7162,50.36,79.31,1
"4766",1298,7164,50.77,81.19,1
"4767",1298,7165,50.67,81.92,1
"4768",1298,7166,49.74,81.14,1
"4769",1298,7167,49.73,81.95,1
"4770",1298,7168,50.87,80.9,1
"4771",1299,7166,57.87,47.03,1
"4772",1299,7167,58.05,46.33,1
"4773",1299,7168,57.2,45.31,1
"4774",1300,7168,61.89,52.02,1
"4775",1300,7169,61.78,52.77,1
"4776",1300,7170,61.24,51.05,1
"4777",1300,7171,60.78,50.21,1
"4778",1300,7172,57.95,48.94,1
"4779",1300,7173,57.87,47.29,1
"4780",1301,7170,24.71,58.19,1
"4781",1301,7171,24.83,57.8,1
"4782",1302,7170,53.31,82.98,1
"4783",1302,7171,52.66,82.18,1
"4784",1303,7173,52.06,82.86,1
"4785",1303,7174,53.2,82.71,1
"4786",1304,7174,78.21,103.13,1
"4787",1304,7175,78.24,103.14,1
"4788",1305,7176,24.73,56.7,1
"4789",1305,7177,25.15,55.83,1
"4790",1305,7178,23.91,56.61,1
"4791",1305,7179,24.83,59.14,1
"4792",1306,7176,34.17,82.11,1
"4793",1306,7177,34.79,82.75,1
"4794",1307,7177,43.69,75.93,1
"4795",1307,7178,44.04,76.77,1
"4796",1307,7179,45.07,77.83,1
"4797",1307,7180,44.37,76.98,1
"4798",1307,7181,44.2,77.3,1
"4799",1307,7182,44.09,78.9,1
"4800",1307,7183,44.78,79.22,1
"4801",1307,7184,45.23,79.07,1
"4802",1307,7185,44.15,78.87,1
"4803",1307,7186,44.93,78.17,1
"4804",1307,7187,44.07,77.3,1
"4805",1307,7188,45.24,79.95,1
"4806",1307,7189,45.64,79.87,1
"4807",1307,7190,43.29,77.81,1
"4808",1308,7177,53.16,82.74,1
"4809",1308,7178,53.69,83.15,1
"4810",1308,7179,53.16,83,1
"4811",1309,7184,80.99,96.73,1
"4812",1309,7185,81.79,93.94,1
"4813",1309,7186,82.93,95.29,1
"4814",1309,7187,82.88,97.65,1
"4815",1309,7188,83.76,95.14,1
"4816",1310,7186,51.05,82.28,1
"4817",1310,7187,51.23,82.33,1
"4818",1310,7188,51.67,82.69,1
"4819",1310,7189,51.79,81.89,1
"4820",1311,7192,45.1,81.17,1
"4821",1311,7193,44.77,81.82,1
"4822",1311,7194,44.11,79.88,1
"4823",1311,7195,46.22,80.87,1
"4824",1312,7194,81.79,100.11,1
"4825",1312,7195,82.01,99.14,1
"4826",1312,7196,78.91,99.39,1
"4827",1313,7197,15.08,57.66,1
"4828",1313,7198,10.78,56.02,1
"4829",1314,7197,45.22,78.84,1
"4830",1314,7198,44.68,75.99,1
"4831",1314,7199,43.85,76.86,1
"4832",1315,7198,71.89,91.05,1
"4833",1315,7199,73.36,92,1
"4834",1315,7200,73.79,92.28,1
"4835",1316,7200,27.18,99.01,1
"4836",1316,7201,24.81,95.26,1
"4837",1317,7201,43.24,77.76,1
"4838",1317,7202,44.12,78.14,1
"4839",1318,7202,82.04,99.18,1
"4840",1318,7203,80.11,100.78,1
"4841",1319,7203,73.01,92.64,1
"4842",1319,7204,72.81,92.9,1
"4843",1319,7205,72.67,92.79,1
"4844",1319,7206,73.06,91.81,1
"4845",1320,7205,44.3,77.74,1
"4846",1320,7206,44.78,76.83,1
"4847",1321,7205,80.79,100.12,1
"4848",1321,7206,80.39,99.09,1
"4849",1322,7209,43.27,79.24,1
"4850",1322,7210,45,77.03,1
"4851",1323,7212,75.79,100.02,1
"4852",1323,7213,77.63,100.99,1
"4853",1323,7214,79.7,100.04,1
"4854",1324,7213,41.21,78.8,1
"4855",1324,7214,45.37,77.07,1
"4856",1325,7216,45.12,77.34,1
"4857",1325,7217,45.04,77.12,1
"4858",1325,7218,45.83,78.67,1
"4859",1326,7220,45.01,77.24,1
"4860",1326,7221,46.75,76.88,1
"4861",1326,7222,45.18,77.18,1
"4862",1326,7223,45.33,76.82,1
"4863",1327,7220,71.93,92.73,1
"4864",1327,7221,72.24,93.13,1
"4865",1327,7222,72.75,92.87,1
"4866",1327,7223,72.72,92.1,1
"4867",1327,7224,72.74,92.96,1
"4868",1328,7221,12.14,54.89,1
"4869",1328,7222,10.96,53.77,1
"4870",1329,7226,73.7,93.09,1
"4871",1329,7227,72.86,92.8,1
"4872",1329,7228,71.93,92.66,1
"4873",1329,7229,72.67,92.91,1
"4874",1330,7231,73.23,92.83,1
"4875",1330,7232,71.95,93.2,1
"4876",1330,7233,72.38,93.23,1
"4877",1331,7233,79.8,95.71,1
"4878",1331,7234,76.76,97.73,1
"4879",1332,7236,73.03,93.04,1
"4880",1332,7237,72.05,93.23,1
"4881",1332,7238,72.68,94.05,1
"4882",1332,7239,73.21,93.62,1
"4883",1333,7238,36.99,44.94,1
"4884",1333,7239,37.9,45.15,1
"4885",1334,7240,93.81,67.01,1
"4886",1334,7241,91.28,67.77,1
"4887",1335,7241,72.86,94.18,1
"4888",1335,7242,72.4,94.07,1
"4889",1336,7242,44.79,77.83,1
"4890",1336,7243,44.92,77.1,1
"4891",1337,7243,105.28,119.08,1
"4892",1337,7244,103.72,115.09,1
"4893",1338,7244,48.09,122.78,1
"4894",1338,7245,44.04,122.33,1
"4895",1339,7244,72.76,93.35,1
"4896",1339,7245,72.18,93.71,1
"4897",1340,7247,73.03,92.33,1
"4898",1340,7248,73.19,92.61,1
"4899",1340,7249,72.68,92.87,1
"4900",1340,7250,73.13,92.22,1
"4901",1340,7251,72.02,91.73,1
"4902",1340,7252,71.97,92.12,1
"4903",1340,7253,72.66,92.73,1
"4904",1340,7254,71.79,92.24,1
"4905",1341,7257,71.43,91.11,1
"4906",1341,7258,72.04,91.85,1
"4907",1341,7259,71.73,91.03,1
"4908",1341,7260,71.98,91.69,1
"4909",1341,7261,71.8,91.97,1
"4910",1341,7262,71.83,91.26,1
"4911",1342,7259,63.74,91.27,1
"4912",1342,7260,63.19,90.9,1
"4913",1343,7260,15.05,61.16,1
"4914",1343,7261,16.1,62.92,1
"4915",1344,7262,30.85,70.02,1
"4916",1344,7263,31.03,68.94,1
"4917",1345,7264,74.13,89.25,1
"4918",1345,7265,71.21,91.8,1
"4919",1345,7266,70.19,93.04,1
"4920",1346,7268,71.09,90.17,1
"4921",1346,7269,74.07,90.26,1
"4922",1346,7270,71.86,93.87,1
"4923",1346,7271,72.04,93.11,1
"4924",1346,7272,69.86,94.1,1
"4925",1347,7269,30.27,69.04,1
"4926",1347,7270,29.91,69.12,1
"4927",1348,7272,22.85,62.02,1
"4928",1348,7273,21.83,62.96,1
"4929",1348,7274,22.87,62.98,1
"4930",1348,7275,21.17,60.85,1
"4931",1349,7274,73.05,91.85,1
"4932",1349,7275,72.93,91.64,1
"4933",1349,7276,72.79,91.75,1
"4934",1349,7277,72.38,91.85,1
"4935",1349,7278,72.81,91.32,1
"4936",1349,7279,71.79,92,1
"4937",1349,7280,72.13,91.73,1
"4938",1349,7281,72.96,91.67,1
"4939",1349,7282,72.84,92.07,1
"4940",1349,7283,72.83,91.71,1
"4941",1349,7284,72.23,91.79,1
"4942",1349,7285,72.78,92.24,1
"4943",1349,7286,72.65,92.12,1
"4944",1350,7275,41.15,81.69,1
"4945",1350,7276,42.84,80.73,1
"4946",1351,7277,21.72,63.84,1
"4947",1351,7278,20.82,64.18,1
"4948",1351,7279,19.72,63.79,1
"4949",1352,7283,19.8,55.33,1
"4950",1352,7284,18.94,57.32,1
"4951",1353,7285,29.8,69.94,1
"4952",1353,7286,30.04,69.82,1
"4953",1353,7287,29.26,70.73,1
"4954",1353,7288,29.78,70.2,1
"4955",1354,7285,44,86.92,1
"4956",1354,7286,43.98,86.72,1
"4957",1355,7287,24.06,54.88,1
"4958",1355,7288,24.07,54.11,1
"4959",1356,7290,48.31,86.25,1
"4960",1356,7291,48.93,86.82,1
"4961",1357,7291,17.92,64.64,1
"4962",1357,7292,17.13,64.1,1
"4963",1357,7293,17.18,64.04,1
"4964",1357,7294,16.16,64.21,1
"4965",1357,7295,15.92,63.06,1
"4966",1358,7293,30.89,69.69,1
"4967",1358,7294,29.93,69.94,1
"4968",1359,7294,22.7,53.77,1
"4969",1359,7295,23.66,54.11,1
"4970",1360,7296,30.8,69.73,1
"4971",1360,7297,29.2,70.25,1
"4972",1360,7298,29.39,69.95,1
"4973",1360,7299,29.01,69.99,1
"4974",1360,7300,28.82,69.71,1
"4975",1360,7301,29.05,69.6,1
"4976",1360,7302,29.88,69.85,1
"4977",1360,7303,29.82,69.25,1
"4978",1360,7304,29.26,69.19,1
"4979",1361,7299,15.96,63.78,1
"4980",1361,7300,13.24,61.78,1
"4981",1361,7301,14.37,62.19,1
"4982",1361,7302,14.97,62.07,1
"4983",1362,7300,59.92,49.58,1
"4984",1362,7301,57.26,48.12,1
"4985",1362,7302,55.8,48.78,1
"4986",1362,7303,56.59,49.05,1
"4987",1362,7304,56.67,50.05,1
"4988",1362,7305,56.24,51.05,1
"4989",1362,7306,57.68,51.84,1
"4990",1362,7307,57.92,49.69,1
"4991",1363,7306,14.88,60.12,1
"4992",1363,7307,15.01,60.28,1
"4993",1363,7308,15.58,60.07,1
"4994",1363,7309,15.64,59.87,1
"4995",1363,7310,15.39,60.98,1
"4996",1363,7311,15.23,61.64,1
"4997",1364,7309,59.16,46.9,1
"4998",1364,7310,57.31,46.92,1
"4999",1365,7312,6.28,71.09,1
"5000",1365,7313,10.09,69.94,1
"5001",1366,7315,15.83,61.69,1
"5002",1366,7316,14.01,59.85,1
"5003",1366,7317,12.69,58.91,1
"5004",1366,7318,15.74,57.18,1
"5005",1366,7319,15.92,60.97,1
"5006",1366,7320,16.8,61.85,1
"5007",1367,7322,17.23,54.68,1
"5008",1367,7323,17.16,54.35,1
"5009",1368,7325,15.97,55.77,1
"5010",1368,7326,15.9,54.75,1
"5011",1368,7327,16.22,55.18,1
"5012",1368,7328,16.3,55.81,1
"5013",1369,7325,23.95,83.19,1
"5014",1369,7326,21.96,81.31,1
"5015",1370,7326,66.08,50.98,1
"5016",1370,7327,66.76,51.64,1
"5017",1370,7328,66.15,50.92,1
"5018",1371,7335,19.68,59.08,1
"5019",1371,7336,18.97,59.62,1
"5020",1372,7337,66.98,28.42,1
"5021",1372,7338,66.24,32.09,1
"5022",1373,7341,21.07,59.28,1
"5023",1373,7342,21.07,59.77,1
"5024",1373,7343,22.08,59.34,1
"5025",1373,7344,22.66,59.2,1
"5026",1373,7345,23.01,58.29,1
"5027",1373,7346,23.86,57.82,1
"5028",1374,7341,41.64,85.82,1
"5029",1374,7342,40.23,85.06,1
"5030",1375,7348,24.77,55.21,1
"5031",1375,7349,22.83,54.15,1
"5032",1375,7350,22.81,54.8,1
"5033",1376,7349,58.67,19.17,1
"5034",1376,7350,59.16,17.11,1
"5035",1377,7352,20.7,52.89,1
"5036",1377,7353,20.75,53.79,1
"5037",1377,7354,20.99,53.78,1
"5038",1377,7355,20.98,54.16,1
"5039",1378,7352,81.74,92.23,1
"5040",1378,7353,80.91,93.14,1
"5041",1379,7358,20.36,52.15,1
"5042",1379,7359,20.74,52.03,1
"5043",1379,7360,19.89,53.15,1
"5044",1380,7358,83.99,100.08,1
"5045",1380,7359,79.33,100.97,1
"5046",1380,7360,75.73,101.03,1
"5047",1380,7361,74.04,98.28,1
"5048",1381,7362,20.18,52.83,1
"5049",1381,7363,20.69,52.91,1
"5050",1381,7364,20.71,52.86,1
"5051",1382,7365,71.66,95.98,1
"5052",1382,7366,70.03,94.91,1
"5053",1383,7366,37.88,79.86,1
"5054",1383,7367,36.74,79.06,1
"5055",1384,7369,68.17,92.9,1
"5056",1384,7370,66.82,91.19,1
"5057",1384,7371,68.83,88.82,1
"5058",1385,7372,16.34,50.99,1
"5059",1385,7373,16.76,51.85,1
"5060",1386,7376,19.25,50.22,1
"5061",1386,7377,19.1,49.83,1
"5062",1386,7378,16.1,49.38,1
"5063",1387,7376,22.93,52.68,1
"5064",1387,7377,23.81,52.23,1
"5065",1387,7378,21.87,50.27,1
"5066",1388,7376,61.2,42.84,1
"5067",1388,7377,60.94,41.18,1
"5068",1389,7378,12.2,60.77,1
"5069",1389,7379,12.89,59.75,1
"5070",1390,7381,63.77,92.21,1
"5071",1390,7382,64.23,91.34,1
"5072",1391,7384,64.81,19.17,1
"5073",1391,7385,64.08,19.84,1
"5074",1392,7384,66.64,94.92,1
"5075",1392,7385,68.29,93.97,1
"5076",1392,7386,68.1,94.79,1
"5077",1393,7390,23.88,54.83,1
"5078",1393,7391,24.1,52.91,1
"5079",1394,7390,74.72,95.22,1
"5080",1394,7391,73.28,99.03,1
"5081",1394,7392,73.97,98.8,1
"5082",1394,7393,74.74,95.93,1
"5083",1394,7394,75.38,96.91,1
"5084",1395,7391,68.83,47.18,1
"5085",1395,7392,67.84,47.84,1
"5086",1396,7394,68.17,48.65,1
"5087",1396,7395,67.94,48.32,1
"5088",1396,7396,63.93,49.28,1
"5089",1396,7397,68.76,48.17,1
"5090",1397,7396,69.01,95.75,1
"5091",1397,7397,71.09,93.72,1
"5092",1398,7397,20.8,60.77,1
"5093",1398,7398,20.21,60.76,1
"5094",1398,7399,20.87,60.71,1
"5095",1398,7400,20.77,61.04,1
"5096",1399,7404,20.27,60.94,1
"5097",1399,7405,20.73,61.81,1
"5098",1399,7406,20.75,60.76,1
"5099",1399,7407,20.88,60.19,1
"5100",1399,7408,20.18,60.16,1
"5101",1400,7412,20.25,60.32,1
"5102",1400,7413,20.85,60.19,1
"5103",1400,7414,20.63,60.07,1
"5104",1401,7417,20.2,60.24,1
"5105",1401,7418,20.05,60.23,1
"5106",1401,7419,20.15,60.71,1
"5107",1401,7420,20.78,60.14,1
"5108",1401,7421,21.05,60.71,1
"5109",1402,7418,116.09,26.87,1
"5110",1402,7419,115.17,27.1,1
"5111",1403,7422,56.76,45.9,1
"5112",1403,7423,56.24,45.91,1
"5113",1404,7425,66.03,45.89,1
"5114",1404,7426,67.92,43.1,1
"5115",1404,7427,66.24,42.32,1
"5116",1404,7428,61.84,41.74,1
"5117",1404,7429,62.05,42.74,1
"5118",1405,7427,21,60.6,1
"5119",1405,7428,20.97,60.99,1
"5120",1405,7429,20.07,61.16,1
"5121",1405,7430,20.74,61.07,1
"5122",1405,7431,20.78,61.09,1
"5123",1405,7432,20.18,61.34,1
"5124",1405,7433,20.08,60.05,1
"5125",1405,7434,19.69,60.99,1
"5126",1405,7435,20.42,61.16,1
"5127",1405,7436,21.06,61.29,1
"5128",1405,7437,21,61.15,1
"5129",1405,7438,21.87,60.93,1
"5130",1405,7439,21.79,60.25,1
"5131",1405,7440,21.26,60.68,1
"5132",1405,7441,20.38,61.05,1
"5133",1405,7442,21.12,60.65,1
"5134",1405,7443,20.88,60.65,1
"5135",1406,7445,20.92,60.03,1
"5136",1406,7446,20.74,60.07,1
"5137",1406,7447,20.83,60.69,1
"5138",1407,7445,72.24,91.68,1
"5139",1407,7446,75.75,91.82,1
"5140",1408,7449,20.72,60.33,1
"5141",1408,7450,21.36,60.01,1
"5142",1408,7451,20.81,60.28,1
"5143",1408,7452,21.01,60.88,1
"5144",1408,7453,21.6,60.85,1
"5145",1409,7455,21.31,60.32,1
"5146",1409,7456,21.8,60.67,1
"5147",1409,7457,21.16,60.3,1
"5148",1409,7458,20.88,60.78,1
"5149",1409,7459,22.04,60.61,1
"5150",1410,7460,54.06,46.28,1
"5151",1410,7461,53.98,46.13,1
"5152",1411,7461,21.74,59.72,1
"5153",1411,7462,21.04,59.11,1
"5154",1411,7463,21.76,60.06,1
"5155",1411,7464,21.71,59.87,1
"5156",1411,7465,21.84,60.14,1
"5157",1411,7466,22.11,60.73,1
"5158",1412,7463,57.79,49.21,1
"5159",1412,7464,58.62,45.11,1
"5160",1412,7465,59.9,42.2,1
"5161",1413,7463,119.87,44.17,1
"5162",1413,7464,119.16,43.3,1
"5163",1413,7465,120.03,44.82,1
"5164",1413,7466,119.85,47.93,1
"5165",1414,7468,13.84,60.07,1
"5166",1414,7469,10.77,56.6,1
"5167",1414,7470,10.87,56.65,1
"5168",1414,7471,11.28,56.24,1
"5169",1415,7470,21.12,59.65,1
"5170",1415,7471,21.02,60.01,1
"5171",1415,7472,21.19,59.98,1
"5172",1415,7473,21.69,59.89,1
"5173",1415,7474,20.98,59.67,1
"5174",1415,7475,21.2,59.24,1
"5175",1415,7476,23.21,54.76,1
"5176",1416,7470,52.34,60.05,1
"5177",1416,7471,51.76,60.13,1
"5178",1417,7474,49.36,61.92,1
"5179",1417,7475,50.03,61.22,1
"5180",1417,7476,50.1,61.73,1
"5181",1417,7477,50.81,63.76,1
"5182",1417,7478,51.84,62.74,1
"5183",1418,7477,20.92,60.21,1
"5184",1418,7478,21.28,60.78,1
"5185",1418,7479,21.99,60.67,1
"5186",1419,7481,12.02,52.35,1
"5187",1419,7482,10.61,55.06,1
"5188",1420,7481,21.76,60.15,1
"5189",1420,7482,21.92,60.31,1
"5190",1420,7483,21.83,60.24,1
"5191",1420,7484,22.22,59.88,1
"5192",1420,7485,21.19,60.23,1
"5193",1421,7481,56.05,47.37,1
"5194",1421,7482,55.28,49.11,1
"5195",1422,7487,21.09,60.22,1
"5196",1422,7488,21.3,60.15,1
"5197",1422,7489,21.95,60.7,1
"5198",1423,7491,21.71,59.97,1
"5199",1423,7492,21.77,59.75,1
"5200",1423,7493,22.1,59.87,1
"5201",1423,7494,21.69,60,1
"5202",1423,7495,21.39,60.1,1
"5203",1423,7496,21.84,59.96,1
"5204",1423,7497,21.76,59.76,1
"5205",1423,7498,21.65,59.96,1
"5206",1424,7499,55.15,54.84,1
"5207",1424,7500,55.69,53.85,1
"5208",1425,7502,55.64,54.89,1
"5209",1425,7503,55.16,54.76,1
"5210",1426,7521,15.23,59.94,1
"5211",1426,7522,17.96,60.71,1
"5212",1427,7524,17.81,62.06,1
"5213",1427,7525,15.14,63.72,1
"5214",1428,7527,15.01,62.29,1
"5215",1428,7528,16.72,61.82,1
"5216",1428,7529,14.92,58.3,1
"5217",1428,7530,13.77,59.19,1
"5218",1429,7527,61.04,44.63,1
"5219",1429,7528,61.08,44.37,1
"5220",1429,7529,61.84,43.66,1
"5221",1429,7530,61.96,44.66,1
"5222",1430,7532,62.72,43.16,1
"5223",1430,7533,62.6,43.99,1
"5224",1431,7535,13.37,51.27,1
"5225",1431,7536,13.72,51.31,1
"5226",1432,7536,13.78,56.93,1
"5227",1432,7537,13.18,57.72,1
"5228",1432,7538,12.29,57.99,1
"5229",1432,7539,13.68,57.98,1
"5230",1433,7537,60.15,43.61,1
"5231",1433,7538,60.03,43.68,1
"5232",1434,7540,59.68,42.16,1
"5233",1434,7541,59.34,43.82,1
"5234",1434,7542,58.99,42.62,1
"5235",1434,7543,59.7,42.24,1
"5236",1434,7544,59.72,41.95,1
"5237",1434,7545,60.05,42.63,1
"5238",1434,7546,60.24,42.22,1
"5239",1434,7547,60.91,42.31,1
"5240",1434,7548,62.73,43.05,1
"5241",1434,7549,62.81,41.83,1
"5242",1435,7541,12.87,57.18,1
"5243",1435,7542,13.31,57.06,1
"5244",1435,7543,12.78,57.13,1
"5245",1436,7545,78.72,98.91,1
"5246",1436,7546,77.93,99.84,1
"5247",1436,7547,75.11,99.82,1
"5248",1436,7548,73.95,96.95,1
"5249",1437,7549,13.64,51.79,1
"5250",1437,7550,13.8,51.32,1
"5251",1438,7550,13.93,58.52,1
"5252",1438,7551,15.08,58.02,1
"5253",1439,7552,13.08,51.37,1
"5254",1439,7553,13.84,52.31,1
"5255",1440,7552,20.01,54.81,1
"5256",1440,7553,21.05,54.62,1
"5257",1440,7554,21.08,52.84,1
"5258",1441,7553,13.93,58.17,1
"5259",1441,7554,14.71,58,1
"5260",1441,7555,16.21,57.03,1
"5261",1442,7555,76.78,99.8,1
"5262",1442,7556,75.36,99.11,1
"5263",1443,7557,13.79,52.97,1
"5264",1443,7558,13.9,52.9,1
"5265",1443,7559,14.67,53.24,1
"5266",1444,7558,63.95,42.26,1
"5267",1444,7559,66.74,45,1
"5268",1444,7560,66.36,45.23,1
"5269",1444,7561,67.24,45.81,1
"5270",1445,7559,71.86,91.26,1
"5271",1445,7560,71.04,90.6,1
"5272",1446,7562,15.19,52.16,1
"5273",1446,7563,14.85,50.96,1
"5274",1446,7564,14.88,50.91,1
"5275",1446,7565,14.38,51.94,1
"5276",1446,7566,15.02,50.82,1
"5277",1446,7567,15.08,50.07,1
"5278",1446,7568,13.85,54.08,1
"5279",1446,7569,14.83,52.78,1
"5280",1446,7570,15.89,51.33,1
"5281",1446,7571,14.95,53.17,1
"5282",1446,7572,16.29,51.96,1
"5283",1446,7573,15.71,51.69,1
"5284",1446,7574,14.89,52.27,1
"5285",1447,7563,22.9,61.77,1
"5286",1447,7564,20.23,64.19,1
"5287",1448,7569,71.25,95.8,1
"5288",1448,7570,67.78,96.12,1
"5289",1448,7571,70.35,94.94,1
"5290",1449,7573,70.12,48.7,1
"5291",1449,7574,70.12,46.8,1
"5292",1450,7573,72.04,97.6,1
"5293",1450,7574,75.68,94.88,1
"5294",1450,7575,73.78,98.21,1
"5295",1450,7576,74.86,98.69,1
"5296",1451,7576,18.67,50.85,1
"5297",1451,7577,18.98,52.33,1
"5298",1451,7578,15.84,51.06,1
"5299",1452,7577,69.84,46.19,1
"5300",1452,7578,69.92,46.68,1
"5301",1453,7578,77.25,92.3,1
"5302",1453,7579,76.13,92.97,1
"5303",1453,7580,75.41,90.91,1
"5304",1453,7581,75.66,93.01,1
"5305",1454,7579,114.27,69.97,1
"5306",1454,7580,111.33,71.82,1
"5307",1455,7580,19.85,54.23,1
"5308",1455,7581,19.32,53.77,1
"5309",1455,7582,18.92,52.75,1
"5310",1456,7582,69.26,44.86,1
"5311",1456,7583,70.28,46.03,1
"5312",1457,7584,19.12,51.4,1
"5313",1457,7585,16.3,50.96,1
"5314",1457,7586,16.96,51.11,1
"5315",1457,7587,15.73,51.04,1
"5316",1458,7584,74.88,95.87,1
"5317",1458,7585,74.01,98.69,1
"5318",1458,7586,72.69,99.91,1
"5319",1459,7586,66.03,44.68,1
"5320",1459,7587,65.86,44.71,1
"5321",1460,7592,63.04,88.02,1
"5322",1460,7593,63.21,88.78,1
"5323",1461,7592,66.83,46.02,1
"5324",1461,7593,65.74,45.82,1
"5325",1461,7594,65.27,45.28,1
"5326",1461,7595,68.14,44.38,1
"5327",1462,7599,68.14,44.17,1
"5328",1462,7600,66.14,43.11,1
"5329",1463,7602,81.22,97.79,1
"5330",1463,7603,77.3,96.14,1
"5331",1463,7604,76.82,97.71,1
"5332",1464,7603,64.12,94.02,1
"5333",1464,7604,65.65,95.21,1
"5334",1465,7604,65.36,44.12,1
"5335",1465,7605,66.7,43.9,1
"5336",1465,7606,65.7,44.17,1
"5337",1465,7607,66.79,44.79,1
"5338",1465,7608,67.36,46.15,1
"5339",1466,7606,52.68,103.01,1
"5340",1466,7607,52.2,99.89,1
"5341",1467,7612,66.21,48.85,1
"5342",1467,7613,68.73,49.62,1
"5343",1467,7614,66.75,48.21,1
"5344",1467,7615,65.91,49.35,1
"5345",1467,7616,65.86,49.09,1
"5346",1467,7617,66.14,48.71,1
"5347",1467,7618,66.28,49.03,1
"5348",1468,7621,66.03,48.61,1
"5349",1468,7622,65.83,48.78,1
"5350",1468,7623,66.08,48.81,1
"5351",1468,7624,65.73,49.17,1
"5352",1469,7626,65.91,49.21,1
"5353",1469,7627,65.76,48.77,1
"5354",1469,7628,65.31,48,1
"5355",1470,7630,65.72,48.85,1
"5356",1470,7631,66.11,48.32,1
"5357",1470,7632,66.77,48.73,1
"5358",1470,7633,66.23,48.07,1
"5359",1471,7630,80.09,98.4,1
"5360",1471,7631,80.12,95.94,1
"5361",1472,7633,84.31,96.85,1
"5362",1472,7634,83.96,98.28,1
"5363",1473,7634,54.99,34.96,1
"5364",1473,7635,57.14,36.24,1
"5365",1474,7637,67.19,47.86,1
"5366",1474,7638,66.11,47.39,1
"5367",1474,7639,66.76,47.75,1
"5368",1475,7644,81.31,95.91,1
"5369",1475,7645,80.22,94.76,1
"5370",1475,7646,79.79,96.09,1
"5371",1476,7644,122.08,84.22,1
"5372",1476,7645,126.18,84.1,1
"5373",1477,7646,65.94,46.31,1
"5374",1477,7647,65.34,46.93,1
"5375",1477,7648,65.73,46.82,1
"5376",1477,7649,65.77,46.78,1
"5377",1477,7650,66.34,47.08,1
"5378",1477,7651,67.07,47.75,1
"5379",1477,7652,66.99,47.59,1
"5380",1478,7647,27,15.28,1
"5381",1478,7648,29.27,15.71,1
"5382",1479,7650,114.24,112.19,1
"5383",1479,7651,115.92,110.81,1
"5384",1480,7651,54.16,46.94,1
"5385",1480,7652,53.99,47.63,1
"5386",1481,7654,67,46.35,1
"5387",1481,7655,67.37,46.91,1
"5388",1482,7657,67.08,45.87,1
"5389",1482,7658,67.72,45.06,1
"5390",1482,7659,66.94,45.67,1
"5391",1483,7659,54.77,48.05,1
"5392",1483,7660,53.99,47.18,1
"5393",1484,7659,80.36,93.21,1
"5394",1484,7660,77.84,93.2,1
"5395",1485,7661,73.35,96.14,1
"5396",1485,7662,74.7,95.97,1
"5397",1486,7663,67.23,46.05,1
"5398",1486,7664,67.67,46.78,1
"5399",1487,7665,66.73,91.89,1
"5400",1487,7666,66.94,91.71,1
"5401",1488,7670,48.12,87.18,1
"5402",1488,7671,47.79,86.3,1
"5403",1488,7672,47.28,86.8,1
"5404",1488,7673,46.19,86.81,1
"5405",1488,7674,45.98,86.78,1
"5406",1488,7675,45.07,86.11,1
"5407",1488,7676,45.14,86.2,1
"5408",1488,7677,44.78,85.22,1
"5409",1488,7678,45.73,85.82,1
"5410",1489,7670,67.27,45.9,1
"5411",1489,7671,66.91,46.05,1
"5412",1490,7672,63.65,42.18,1
"5413",1490,7673,66.99,45.21,1
"5414",1491,7676,67.68,45.82,1
"5415",1491,7677,67.11,46.64,1
"5416",1492,7681,46.09,84.72,1
"5417",1492,7682,45.66,83.09,1
"5418",1493,7681,60.08,41.59,1
"5419",1493,7682,61.82,42.2,1
"5420",1494,7681,69.08,47.79,1
"5421",1494,7682,70.21,47.93,1
"5422",1494,7683,70.41,46.12,1
"5423",1494,7684,70.73,45.95,1
"5424",1494,7685,69.69,46.78,1
"5425",1494,7686,69.99,46.68,1
"5426",1495,7684,70.23,96.9,1
"5427",1495,7685,71.18,98.7,1
"5428",1496,7685,42.25,78.86,1
"5429",1496,7686,38.08,77.37,1
"5430",1496,7687,37.92,78.21,1
"5431",1497,7688,53.31,47.06,1
"5432",1497,7689,54.01,46.77,1
"5433",1498,7688,81.23,99.88,1
"5434",1498,7689,82.97,98.8,1
"5435",1498,7690,84.13,96.99,1
"5436",1499,7689,69.78,45.81,1
"5437",1499,7690,70.03,45.87,1
"5438",1500,7696,79.01,93.36,1
"5439",1500,7697,75.91,95.19,1
"5440",1501,7697,53.22,47.98,1
"5441",1501,7698,52.89,47.97,1
"5442",1501,7699,53.16,46.99,1
"5443",1502,7699,82.16,94.79,1
"5444",1502,7700,82.81,92.93,1
"5445",1502,7701,83.85,95.74,1
"5446",1503,7700,76.14,102.16,1
"5447",1503,7701,75.9,100.81,1
"5448",1504,7702,22.1,60.95,1
"5449",1504,7703,22.82,60.02,1
"5450",1505,7702,69.94,45.88,1
